professor,department,Quality,Difficulty,aspect,sentiment
Catherine Reed ,Psychology department,4.0,3.0,faculty_availability,positive
Catherine Reed ,Psychology department,2.0,4.0,explanation_clarity,negative
Catherine Reed ,Psychology department,3.0,3.0,explanation_clarity,neutral
Catherine Reed ,Psychology department,3.0,3.0,doubt_solving,neutral
Catherine Reed ,Psychology department,3.0,3.0,subject_difficulty,neutral
Catherine Reed ,Psychology department,3.0,3.0,doubt_solving,negative
Catherine Reed ,Psychology department,3.0,3.0,study_material,negative
Catherine Reed ,Psychology department,3.0,3.0,practical_sessions,negative
Catherine Reed ,Psychology department,3.0,3.0,faculty_availability,negative
Catherine Reed ,Psychology department,3.0,3.0,explanation_clarity,negative
Catherine Reed ,Psychology department,3.0,3.0,doubt_solving,negative
Catherine Reed ,Psychology department,3.0,3.0,study_material,negative
Catherine Reed ,Psychology department,3.0,3.0,practical_sessions,negative
Catherine Reed ,Psychology department,3.0,3.0,faculty_availability,negative
Catherine Reed ,Psychology department,3.0,3.0,subject_difficulty,negative
Catherine Reed ,Psychology department,2.5,1.0,explanation_clarity,negative
Catherine Reed ,Psychology department,2.5,1.0,teaching_pace,negative
Catherine Reed ,Psychology department,2.5,1.0,study_material,negative
Catherine Reed ,Psychology department,2.5,1.0,subject_difficulty,negative
Catherine Reed ,Psychology department,2.0,3.0,study_material,negative
Catherine Reed ,Psychology department,2.0,3.0,practical_sessions,negative
Catherine Reed ,Psychology department,2.0,3.0,subject_difficulty,negative
Catherine Reed ,Psychology department,3.0,3.0,study_material,positive
Catherine Reed ,Psychology department,3.0,3.0,subject_difficulty,positive
Catherine Reed ,Psychology department,4.0,1.0,study_material,negative
Catherine Reed ,Psychology department,4.0,1.0,practical_sessions,negative
Catherine Reed ,Psychology department,5.0,2.0,study_material,positive
Catherine Reed ,Psychology department,5.0,2.0,practical_sessions,positive
Catherine Reed ,Psychology department,4.0,1.0,doubt_solving,positive
Catherine Reed ,Psychology department,4.0,1.0,subject_difficulty,positive
Catherine Reed ,Psychology department,4.0,3.0,doubt_solving,positive
Catherine Reed ,Psychology department,4.0,3.0,study_material,positive
Catherine Reed ,Psychology department,4.0,3.0,practical_sessions,positive
Catherine Reed ,Psychology department,4.0,3.0,subject_difficulty,positive
Catherine Reed ,Psychology department,5.0,2.0,doubt_solving,positive
Catherine Reed ,Psychology department,5.0,2.0,study_material,positive
Andrew Sinclair ,Government department,5.0,3.0,doubt_solving,positive
Andrew Sinclair ,Government department,5.0,3.0,study_material,positive
Andrew Sinclair ,Government department,5.0,3.0,practical_sessions,positive
Andrew Sinclair ,Government department,5.0,3.0,subject_difficulty,positive
Andrew Sinclair ,Government department,4.0,4.0,doubt_solving,positive
Andrew Sinclair ,Government department,4.0,4.0,practical_sessions,positive
Andrew Sinclair ,Government department,4.0,4.0,subject_difficulty,positive
Andrew Sinclair ,Government department,5.0,4.0,explanation_clarity,positive
Andrew Sinclair ,Government department,5.0,4.0,doubt_solving,positive
Andrew Sinclair ,Government department,5.0,2.0,explanation_clarity,positive
Andrew Sinclair ,Government department,5.0,2.0,doubt_solving,positive
Florian Madison ,Economics department,4.0,4.0,doubt_solving,neutral
Florian Madison ,Economics department,4.0,4.0,faculty_availability,neutral
Florian Madison ,Economics department,4.0,4.0,subject_difficulty,neutral
Florian Madison ,Economics department,5.0,5.0,explanation_clarity,positive
Florian Madison ,Economics department,5.0,5.0,doubt_solving,positive
Florian Madison ,Economics department,5.0,5.0,study_material,positive
Florian Madison ,Economics department,5.0,5.0,subject_difficulty,positive
Serkan Ozbeklik ,Economics department,4.0,3.0,explanation_clarity,positive
Serkan Ozbeklik ,Economics department,4.0,3.0,doubt_solving,positive
Serkan Ozbeklik ,Economics department,4.0,3.0,practical_sessions,positive
Serkan Ozbeklik ,Economics department,4.0,3.0,faculty_availability,positive
Serkan Ozbeklik ,Economics department,2.0,4.0,explanation_clarity,negative
Serkan Ozbeklik ,Economics department,2.0,4.0,doubt_solving,negative
Serkan Ozbeklik ,Economics department,2.0,4.0,practical_sessions,negative
Serkan Ozbeklik ,Economics department,3.0,3.0,explanation_clarity,negative
Serkan Ozbeklik ,Economics department,3.0,3.0,teaching_pace,negative
Serkan Ozbeklik ,Economics department,3.0,3.0,practical_sessions,negative
Serkan Ozbeklik ,Economics department,4.0,3.0,explanation_clarity,positive
Serkan Ozbeklik ,Economics department,4.0,3.0,study_material,positive
Serkan Ozbeklik ,Economics department,4.0,3.0,practical_sessions,positive
Serkan Ozbeklik ,Economics department,4.0,3.0,subject_difficulty,positive
Serkan Ozbeklik ,Economics department,4.0,4.0,explanation_clarity,positive
Serkan Ozbeklik ,Economics department,4.0,4.0,doubt_solving,positive
Serkan Ozbeklik ,Economics department,4.0,4.0,practical_sessions,positive
Serkan Ozbeklik ,Economics department,4.0,4.0,faculty_availability,positive
Serkan Ozbeklik ,Economics department,4.0,4.0,subject_difficulty,positive
Serkan Ozbeklik ,Economics department,5.0,4.0,doubt_solving,positive
Serkan Ozbeklik ,Economics department,5.0,4.0,study_material,positive
Serkan Ozbeklik ,Economics department,5.0,4.0,practical_sessions,positive
Serkan Ozbeklik ,Economics department,4.0,3.0,explanation_clarity,positive
Serkan Ozbeklik ,Economics department,4.0,3.0,doubt_solving,positive
Serkan Ozbeklik ,Economics department,4.0,3.0,study_material,positive
Serkan Ozbeklik ,Economics department,4.0,3.0,subject_difficulty,positive
Serkan Ozbeklik ,Economics department,4.5,3.0,explanation_clarity,positive
Serkan Ozbeklik ,Economics department,4.5,3.0,doubt_solving,positive
Serkan Ozbeklik ,Economics department,4.5,3.0,study_material,positive
Serkan Ozbeklik ,Economics department,4.5,3.0,faculty_availability,positive
Serkan Ozbeklik ,Economics department,3.0,2.0,explanation_clarity,positive
Serkan Ozbeklik ,Economics department,3.0,2.0,doubt_solving,neutral
Serkan Ozbeklik ,Economics department,3.0,2.0,practical_sessions,positive
Serkan Ozbeklik ,Economics department,3.0,5.0,explanation_clarity,neutral
Serkan Ozbeklik ,Economics department,3.0,5.0,doubt_solving,neutral
Serkan Ozbeklik ,Economics department,3.0,5.0,practical_sessions,neutral
Serkan Ozbeklik ,Economics department,3.0,5.0,subject_difficulty,neutral
Serkan Ozbeklik ,Economics department,1.5,4.0,explanation_clarity,negative
Serkan Ozbeklik ,Economics department,1.5,4.0,subject_difficulty,negative
Serkan Ozbeklik ,Economics department,2.5,4.0,explanation_clarity,negative
Serkan Ozbeklik ,Economics department,2.5,4.0,practical_sessions,negative
Serkan Ozbeklik ,Economics department,3.0,3.0,subject_difficulty,positive
Serkan Ozbeklik ,Economics department,5.0,2.0,doubt_solving,positive
Serkan Ozbeklik ,Economics department,5.0,2.0,study_material,positive
Serkan Ozbeklik ,Economics department,4.5,2.0,explanation_clarity,positive
Serkan Ozbeklik ,Economics department,4.5,2.0,doubt_solving,positive
Serkan Ozbeklik ,Economics department,4.5,2.0,study_material,positive
Serkan Ozbeklik ,Economics department,4.5,2.0,subject_difficulty,positive
Serkan Ozbeklik ,Economics department,5.0,1.0,explanation_clarity,negative
Serkan Ozbeklik ,Economics department,5.0,1.0,subject_difficulty,negative
Serkan Ozbeklik ,Economics department,4.5,4.0,explanation_clarity,positive
Serkan Ozbeklik ,Economics department,4.5,4.0,doubt_solving,positive
Serkan Ozbeklik ,Economics department,4.5,4.0,study_material,positive
Serkan Ozbeklik ,Economics department,4.5,4.0,practical_sessions,positive
Serkan Ozbeklik ,Economics department,4.5,4.0,doubt_solving,positive
Serkan Ozbeklik ,Economics department,4.5,4.0,study_material,positive
Serkan Ozbeklik ,Economics department,4.5,4.0,practical_sessions,positive
Serkan Ozbeklik ,Economics department,4.5,4.0,subject_difficulty,positive
Serkan Ozbeklik ,Economics department,4.5,2.0,practical_sessions,positive
Serkan Ozbeklik ,Economics department,4.5,2.0,doubt_solving,positive
Serkan Ozbeklik ,Economics department,4.5,2.0,practical_sessions,positive
Serkan Ozbeklik ,Economics department,4.5,2.0,faculty_availability,positive
Serkan Ozbeklik ,Economics department,3.0,4.0,explanation_clarity,positive
Daniel Michon ,Religious Studies department,5.0,4.0,study_material,negative
Daniel Michon ,Religious Studies department,5.0,4.0,subject_difficulty,negative
William Lincoln ,Economics department,5.0,3.0,explanation_clarity,positive
William Lincoln ,Economics department,5.0,3.0,doubt_solving,positive
William Lincoln ,Economics department,5.0,3.0,practical_sessions,positive
William Lincoln ,Economics department,5.0,3.0,faculty_availability,positive
William Lincoln ,Economics department,5.0,3.0,subject_difficulty,positive
William Lincoln ,Economics department,5.0,3.0,doubt_solving,positive
William Lincoln ,Economics department,5.0,3.0,subject_difficulty,positive
William Lincoln ,Economics department,4.0,4.0,practical_sessions,positive
William Lincoln ,Economics department,4.0,4.0,subject_difficulty,positive
William Lincoln ,Economics department,3.0,3.0,explanation_clarity,negative
William Lincoln ,Economics department,3.0,3.0,doubt_solving,negative
William Lincoln ,Economics department,3.0,3.0,practical_sessions,negative
William Lincoln ,Economics department,3.0,3.0,faculty_availability,negative
William Lincoln ,Economics department,3.0,3.0,subject_difficulty,negative
William Lincoln ,Economics department,5.0,4.0,explanation_clarity,positive
William Lincoln ,Economics department,5.0,4.0,doubt_solving,positive
William Lincoln ,Economics department,5.0,4.0,practical_sessions,positive
William Lincoln ,Economics department,5.0,4.0,faculty_availability,positive
William Lincoln ,Economics department,5.0,1.0,explanation_clarity,positive
William Lincoln ,Economics department,5.0,1.0,teaching_pace,positive
William Lincoln ,Economics department,5.0,1.0,doubt_solving,positive
William Lincoln ,Economics department,5.0,1.0,study_material,positive
William Lincoln ,Economics department,5.0,1.0,practical_sessions,positive
William Lincoln ,Economics department,5.0,1.0,faculty_availability,positive
William Lincoln ,Economics department,5.0,1.0,subject_difficulty,positive
William Lincoln ,Economics department,5.0,4.0,explanation_clarity,negative
William Lincoln ,Economics department,5.0,4.0,practical_sessions,negative
William Lincoln ,Economics department,5.0,4.0,faculty_availability,negative
William Lincoln ,Economics department,5.0,3.0,explanation_clarity,positive
William Lincoln ,Economics department,5.0,3.0,doubt_solving,positive
William Lincoln ,Economics department,5.0,3.0,study_material,positive
William Lincoln ,Economics department,5.0,3.0,practical_sessions,positive
William Lincoln ,Economics department,5.0,3.0,faculty_availability,positive
William Lincoln ,Economics department,5.0,3.0,subject_difficulty,positive
William Lincoln ,Economics department,5.0,2.0,explanation_clarity,positive
William Lincoln ,Economics department,5.0,2.0,doubt_solving,positive
William Lincoln ,Economics department,5.0,3.0,explanation_clarity,positive
William Lincoln ,Economics department,5.0,3.0,doubt_solving,positive
William Lincoln ,Economics department,5.0,3.0,practical_sessions,positive
William Lincoln ,Economics department,5.0,3.0,faculty_availability,positive
William Lincoln ,Economics department,5.0,2.0,explanation_clarity,neutral
William Lincoln ,Economics department,5.0,2.0,teaching_pace,neutral
William Lincoln ,Economics department,5.0,2.0,explanation_clarity,positive
William Lincoln ,Economics department,5.0,2.0,doubt_solving,positive
William Lincoln ,Economics department,5.0,2.0,practical_sessions,positive
William Lincoln ,Economics department,5.0,2.0,faculty_availability,positive
William Lincoln ,Economics department,5.0,1.0,explanation_clarity,positive
William Lincoln ,Economics department,5.0,1.0,doubt_solving,positive
William Lincoln ,Economics department,5.0,1.0,practical_sessions,positive
William Lincoln ,Economics department,5.0,2.0,explanation_clarity,positive
William Lincoln ,Economics department,5.0,2.0,subject_difficulty,positive
Charles Kesler ,Government department,5.0,2.0,study_material,positive
Charles Kesler ,Government department,5.0,2.0,faculty_availability,positive
Charles Kesler ,Government department,5.0,2.0,subject_difficulty,positive
Charles Kesler ,Government department,4.0,4.0,study_material,positive
Charles Kesler ,Government department,5.0,3.0,doubt_solving,positive
Charles Kesler ,Government department,5.0,3.0,study_material,positive
Charles Kesler ,Government department,5.0,3.0,faculty_availability,positive
Charles Kesler ,Government department,5.0,3.0,explanation_clarity,positive
Charles Kesler ,Government department,5.0,3.0,doubt_solving,positive
Charles Kesler ,Government department,5.0,3.0,study_material,positive
Charles Kesler ,Government department,5.0,3.0,faculty_availability,positive
Charles Kesler ,Government department,4.0,4.0,explanation_clarity,positive
Charles Kesler ,Government department,2.5,2.0,explanation_clarity,negative
Charles Kesler ,Government department,2.5,2.0,study_material,positive
Charles Kesler ,Government department,2.5,2.0,subject_difficulty,negative
Charles Kesler ,Government department,5.0,1.0,subject_difficulty,positive
Charles Kesler ,Government department,4.0,2.0,doubt_solving,positive
Charles Kesler ,Government department,4.0,2.0,study_material,positive
Charles Kesler ,Government department,4.0,2.0,subject_difficulty,positive
Charles Kesler ,Government department,5.0,3.0,explanation_clarity,positive
Charles Kesler ,Government department,5.0,3.0,doubt_solving,positive
Charles Kesler ,Government department,5.0,3.0,subject_difficulty,positive
Charles Kesler ,Government department,5.0,3.0,subject_difficulty,positive
Charles Kesler ,Government department,3.5,2.0,study_material,positive
Charles Kesler ,Government department,3.5,2.0,practical_sessions,positive
Charles Kesler ,Government department,3.5,2.0,subject_difficulty,positive
Charles Kesler ,Government department,4.0,2.0,explanation_clarity,neutral
Charles Kesler ,Government department,4.0,2.0,doubt_solving,neutral
Charles Kesler ,Government department,4.0,2.0,study_material,neutral
Charles Kesler ,Government department,4.0,2.0,subject_difficulty,neutral
Charles Kesler ,Government department,3.5,4.0,explanation_clarity,negative
Charles Kesler ,Government department,3.5,4.0,study_material,negative
